WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,X,Y
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,1
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,2
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,3
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,4
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,5
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,6
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,7
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,8
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,9
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,10
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,11
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,12
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,13
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,14
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,15
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,16
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,17
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,18
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,19
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6,20
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7,0
